Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778797045,1000,,Aggregated,235.900000,0.000000,150,170,190,220,13000,24000,24000,25000,26000,26000,26000,33718,26,150.0,2728.629118645444,6.538297049701214,25841.490961029194,2.997686695533543
1778797046,1000,,Aggregated,233.700000,0.000000,150,170,190,220,13000,24000,24000,25000,26000,26000,26000,33953,26,150.0,2728.0213986863073,6.538297049701214,25870.63877301989,2.9977027066827673
1778797047,1000,,Aggregated,233.500000,0.000000,160,170,190,220,13000,24000,24000,25000,26000,26000,26000,34191,26,160.0,2729.75296157793,6.538297049701214,26256.94780203048,2.997718697902957
1778797048,1000,,Aggregated,233.700000,0.000000,160,170,190,220,13000,24000,24000,25000,26000,26000,26000,34426,26,160.0,2756.159731319118,6.538297049701214,26256.94780203048,2.997734270609423
1778797049,1000,,Aggregated,232.500000,0.000000,160,170,190,220,13000,24000,25000,25000,26000,26000,26000,34666,26,160.0,2770.2111351961457,6.538297049701214,26256.94780203048,2.9977499567299373
1778797050,1000,,Aggregated,232.400000,0.000000,160,170,190,220,13000,24000,25000,25000,26000,26000,26000,34908,26,160.0,2775.828222375526,6.538297049701214,26256.94780203048,2.9977655551735993
1778797051,1000,,Aggregated,232.900000,0.000000,160,170,190,220,13000,24000,25000,25000,26000,26000,26000,35165,26,160.0,2788.621278819386,6.538297049701214,26256.94780203048,2.997781885397412
1778797052,1000,,Aggregated,233.200000,0.000000,160,170,190,220,13000,24000,25000,25000,26000,26000,26000,35401,26,160.0,2790.915818874491,6.538297049701214,26487.978003977332,2.997796672410384
1778797053,1000,,Aggregated,232.700000,0.000000,160,170,190,220,13000,24000,25000,25000,26000,26000,26000,35628,26,160.0,2797.3100189961538,6.538297049701214,26487.978003977332,2.997810710676996
1778797054,1000,,Aggregated,233.300000,0.000000,160,170,190,220,13000,24000,25000,25000,26000,26000,26000,35863,26,160.0,2817.7662107897513,6.538297049701214,26487.978003977332,2.99782505646488
1778797055,1000,,Aggregated,233.700000,0.000000,160,170,190,220,13000,24000,25000,25000,26000,26000,26000,36115,26,160.0,2818.45299885134,6.538297049701214,26487.978003977332,2.9978402325903364
1778797056,1000,,Aggregated,233.300000,0.000000,160,170,190,220,14000,24000,25000,25000,26000,26000,26000,36346,26,160.0,2838.4095404034956,6.538297049701214,26487.978003977332,2.9978539591701976
1778797058,1000,,Aggregated,232.600000,0.000000,160,170,190,220,14000,24000,25000,25000,26000,26000,26000,36597,26,160.0,2850.470547018593,6.538297049701214,26487.978003977332,2.997868677760472
1778797059,1000,,Aggregated,232.700000,0.000000,160,170,190,220,14000,24000,25000,25000,26000,26000,26000,36838,26,160.0,2846.57034973833,6.538297049701214,26487.978003977332,2.997882621206363
1778797060,1000,,Aggregated,233.500000,0.000000,160,170,190,220,14000,24000,25000,25000,26000,26000,26000,37094,26,160.0,2846.3091743714745,6.538297049701214,26487.978003977332,2.997897234054025
1778797061,1000,,Aggregated,233.300000,0.000000,160,170,190,220,14000,24000,25000,25000,26000,26000,26000,37330,26,160.0,2846.8101437225278,6.538297049701214,26487.978003977332,2.99791052772569
1778797062,1000,,Aggregated,232.800000,0.000000,160,170,190,220,14000,24000,25000,25000,26000,26000,26000,37576,26,160.0,2855.7644138922037,6.538297049701214,26487.978003977332,2.9979242069406005
1778797063,1000,,Aggregated,234.000000,0.000000,160,170,190,220,14000,24000,25000,25000,26000,26000,26000,37813,26,160.0,2858.8897855935634,6.538297049701214,26487.978003977332,2.9979372173591092
1778797064,1000,,Aggregated,234.300000,0.000000,160,170,190,220,14000,24000,25000,25000,26000,26000,26000,38051,26,160.0,2858.051091140025,6.538297049701214,26487.978003977332,2.997950119576358
1778797065,1000,,Aggregated,233.700000,0.000000,160,170,190,220,15000,24000,25000,25000,26000,26000,26000,38304,26,160.0,2868.6121165954733,6.538297049701214,26487.978003977332,2.9979636591478696
1778797066,1000,,Aggregated,236.200000,0.000000,160,170,190,220,15000,24000,25000,25000,26000,26000,26000,38544,26,160.0,2867.1623408952587,6.538297049701214,26487.978003977332,2.9979763387297633
1778797067,1000,,Aggregated,235.000000,0.000000,160,170,190,220,15000,24000,25000,25000,26000,26000,26000,38791,26,160.0,2867.303893799925,6.538297049701214,26487.978003977332,2.997989224304607
1778797068,1000,,Aggregated,235.200000,0.000000,160,170,190,220,15000,24000,25000,25000,26000,26000,26000,39034,26,160.0,2877.2055685360997,6.538297049701214,26487.978003977332,2.998001742071015
1778797069,1000,,Aggregated,235.500000,0.000000,160,170,190,220,15000,24000,25000,25000,26000,26000,26000,39280,26,160.0,2878.0089527531873,6.538297049701214,26487.978003977332,2.9980142566191446
1778797070,1000,,Aggregated,234.900000,0.000000,160,170,190,220,15000,24000,25000,25000,26000,26000,26000,39518,26,160.0,2878.6567470569184,6.538297049701214,26487.978003977332,2.9980262159016147
1778797071,1000,,Aggregated,235.300000,0.000000,160,170,190,220,16000,24000,25000,25000,26000,26000,26000,39757,26,160.0,2894.6554948293697,6.538297049701214,26487.978003977332,2.998038081344166
1778797072,1000,,Aggregated,235.600000,0.000000,160,170,190,220,16000,24000,25000,25000,26000,26000,26000,39997,26,160.0,2900.6980768699873,6.538297049701214,26487.978003977332,2.9980498537390305
1778797073,1000,,Aggregated,234.800000,0.000000,160,170,190,220,16000,24000,25000,25000,26000,26000,26000,40235,26,160.0,2910.2963553595305,6.538297049701214,26487.978003977332,2.9980613893376415
1778797074,1000,,Aggregated,233.100000,0.000000,160,170,190,220,16000,24000,25000,25000,26000,26000,26000,40483,26,160.0,2918.779473109003,6.538297049701214,26487.978003977332,2.998073265321246
1778797075,1000,,Aggregated,233.600000,0.000000,160,170,190,220,16000,24000,25000,25000,26000,26000,26000,40695,26,160.0,2924.308929074014,6.538297049701214,26487.978003977332,2.998083302617029
1778797076,1000,,Aggregated,232.400000,0.000000,160,170,190,220,17000,24000,25000,25000,26000,26000,26000,40938,26,160.0,2927.264366145241,6.538297049701214,26487.978003977332,2.9980946797596366
1778797077,1000,,Aggregated,232.300000,0.000000,160,170,190,220,17000,24000,25000,25000,26000,26000,26000,41178,26,160.0,2932.568132605489,6.538297049701214,26487.978003977332,2.9981057846422847
1778797078,1000,,Aggregated,230.700000,0.000000,160,170,190,220,17000,24000,25000,25000,26000,26000,26000,41407,26,160.0,2934.62624515068,6.538297049701214,26487.978003977332,2.9981162605356584
1778797079,1000,,Aggregated,231.500000,0.000000,160,170,190,220,17000,24000,25000,25000,26000,26000,26000,41635,26,160.0,2933.9734434737793,6.538297049701214,26487.978003977332,2.9981265761979103
1778797080,1000,,Aggregated,230.500000,0.000000,160,170,190,210,17000,24000,25000,25000,26000,26000,26000,41882,26,160.0,2933.9744337687875,6.538297049701214,26487.978003977332,2.9981376247552647
1778797081,1000,,Aggregated,228.300000,0.000000,160,170,190,210,17000,24000,25000,25000,26000,26000,26000,42116,26,160.0,2943.946343134928,6.538297049701214,26487.978003977332,2.998147972267072
1778797082,1000,,Aggregated,228.300000,0.000000,160,170,190,210,17000,24000,25000,25000,26000,26000,26000,42346,26,160.0,2948.4134374914192,6.538297049701214,26487.978003977332,2.998158031455155
1778797083,1000,,Aggregated,227.100000,0.000000,160,170,190,210,18000,24000,25000,25000,26000,26000,26000,42594,26,160.0,2957.1353106277834,6.538297049701214,26487.978003977332,2.9981687561628396
1778797085,1000,,Aggregated,227.400000,0.000000,160,170,190,210,18000,24000,25000,25000,26000,26000,26000,42844,26,160.0,2968.6060438026925,6.538297049701214,26487.978003977332,2.9981794416954535
1778797086,1000,,Aggregated,226.100000,0.000000,160,170,190,220,19000,24000,25000,25000,26000,26000,26000,43075,26,160.0,2978.6808414779016,6.538297049701214,26487.978003977332,2.9981892048752177
1778797087,1000,,Aggregated,228.800000,0.000000,160,170,190,220,19000,24000,25000,25000,26000,26000,26000,43325,26,160.0,2988.842746589899,6.538297049701214,26487.978003977332,2.998199653779573
1778797088,1000,,Aggregated,228.800000,0.000000,160,170,190,210,19000,24000,25000,25000,26000,26000,26000,43568,26,160.0,2982.7187288831947,6.538297049701214,26487.978003977332,2.9982096951891295
1778797089,1000,,Aggregated,228.800000,0.000000,160,170,190,220,19000,24000,25000,25000,26000,26000,26000,43725,26,160.0,2984.7937384017164,6.538297049701214,26487.978003977332,2.9982161234991422
1778797090,1000,,Aggregated,229.600000,0.000000,160,170,190,220,19000,24000,25000,25000,26000,26000,26000,43876,26,160.0,2984.2698237543127,6.538297049701214,26487.978003977332,2.9982222627404505
1778797091,1000,,Aggregated,224.800000,0.000000,160,170,190,220,19000,24000,25000,25000,26000,26000,26000,44019,26,160.0,2990.422617206547,6.538297049701214,26487.978003977332,2.998228037892728
1778797092,1000,,Aggregated,215.200000,0.000000,160,170,190,220,20000,24000,25000,25000,26000,26000,26000,44168,26,160.0,2996.228356533783,6.538297049701214,26487.978003977332,2.9982340155768883
1778797093,1000,,Aggregated,206.800000,0.000000,160,170,190,220,20000,24000,25000,25000,26000,26000,26000,44317,26,160.0,3001.5740334308903,6.538297049701214,26487.978003977332,2.998239953065415
1778797094,1000,,Aggregated,197.800000,0.000000,160,170,190,230,20000,24000,25000,25000,26000,26000,26000,44467,26,160.0,3004.1782264367694,6.538297049701214,26487.978003977332,2.998245890210718
1778797095,1000,,Aggregated,189.200000,0.000000,160,170,190,230,20000,24000,25000,25000,26000,26000,26000,44614,26,160.0,3008.921094632268,6.538297049701214,26487.978003977332,2.99825166987941
1778797096,1000,,Aggregated,180.200000,0.000000,160,170,190,230,21000,24000,25000,25000,26000,26000,26000,44844,26,160.0,3028.556500253826,6.538297049701214,26487.978003977332,2.998260636874498
1778797097,1000,,Aggregated,169.900000,0.000000,160,170,190,230,21000,24000,25000,25000,26000,26000,26000,45094,26,160.0,3035.158084569807,6.538297049701214,26487.978003977332,2.9982702798598484
1778797098,1000,,Aggregated,164.300000,0.000000,160,170,190,230,21000,24000,25000,25000,26000,26000,26000,45333,26,160.0,3033.037011042563,6.538297049701214,26487.978003977332,2.998279399113229
1778797099,1000,,Aggregated,164.000000,0.000000,160,170,190,230,21000,24000,25000,26000,26000,26000,26000,45553,26,160.0,3041.336283245101,6.538297049701214,26487.978003977332,2.9982877088226902
1778797100,1000,,Aggregated,164.100000,0.000000,160,170,190,230,21000,24000,25000,26000,26000,26000,26000,45788,26,160.0,3043.5212698954715,6.538297049701214,26487.978003977332,2.998296496898751
1778797101,1000,,Aggregated,170.800000,0.000000,160,170,190,230,21000,24000,25000,26000,26000,27000,27000,46034,26,160.0,3044.740525417488,6.538297049701214,26977.514644037,2.9983056002085413
1778797102,1000,,Aggregated,178.000000,0.000000,160,170,190,230,22000,24000,25000,26000,27000,27000,27000,46283,26,160.0,3048.156332657712,6.538297049701214,27028.854449046776,2.998314715986431
1778797103,1000,,Aggregated,186.300000,0.000000,160,170,190,230,22000,24000,25000,26000,27000,27000,27000,46518,26,160.0,3052.8173870696614,6.538297049701214,27028.854449046776,2.9983232297175286
1778797104,1000,,Aggregated,196.100000,0.000000,160,170,190,230,22000,24000,25000,26000,27000,27000,27000,46775,26,160.0,3061.8400209687693,6.538297049701214,27184.888521034736,2.9983324425440943
1778797105,1000,,Aggregated,205.200000,0.000000,160,170,190,230,22000,24000,25000,26000,27000,27000,27000,47014,26,160.0,3062.721761781723,6.538297049701214,27184.888521034736,2.998340919726039
1778797106,1000,,Aggregated,214.700000,0.000000,160,170,190,230,22000,24000,25000,26000,27000,27000,27000,47245,26,160.0,3058.7175236512485,6.538297049701214,27295.901523029897,2.9983490316435604
1778797108,1000,,Aggregated,224.700000,0.000000,160,170,190,230,22000,24000,25000,26000,27000,27000,27000,47482,26,160.0,3060.3803522120324,6.538297049701214,27295.901523029897,2.9983572722294762
1778797109,1000,,Aggregated,230.300000,0.000000,160,170,190,230,22000,24000,25000,26000,27000,27000,27000,47731,26,160.0,3066.4490675261172,6.538297049701214,27295.901523029897,2.9983658419056796
1778797110,1000,,Aggregated,230.400000,0.000000,160,170,190,230,22000,24000,25000,26000,27000,27000,27000,47946,26,160.0,3065.7693949603536,6.538297049701214,27296.013965038583,2.998373169816043
1778797111,1000,,Aggregated,230.700000,0.000000,160,170,190,230,22000,24000,25000,26000,27000,27000,27000,48196,26,160.0,3083.072821858957,6.538297049701214,27316.827024973463,2.998381608432235
1778797112,1000,,Aggregated,230.900000,0.000000,160,170,190,220,22000,24000,25000,26000,27000,27000,27000,48443,26,160.0,3082.025847909284,6.538297049701214,27360.955847019795,2.9983898602481265
1778797113,1000,,Aggregated,232.600000,0.000000,160,170,190,220,22000,24000,25000,26000,27000,27000,28000,48683,26,160.0,3087.027360811386,6.538297049701214,27525.16567002749,2.9983977979993015
1778797114,1000,,Aggregated,232.300000,0.000000,160,170,190,220,22000,24000,25000,26000,27000,28000,28000,48935,26,160.0,3088.3873877429746,6.538297049701214,28408.070802979637,2.998406048840298
1778797115,1000,,Aggregated,233.600000,0.000000,160,170,190,220,22000,24000,25000,26000,27000,29000,29000,49167,26,160.0,3083.1998456542265,6.538297049701214,28794.934795994777,2.998413570077491
1778797116,1000,,Aggregated,233.900000,0.000000,160,170,190,220,23000,24000,26000,26000,28000,29000,29000,49386,26,160.0,3109.0179967750614,6.538297049701214,28794.934795994777,2.9984206050297657
1778797117,1000,,Aggregated,232.400000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,49627,26,160.0,3123.673391219083,6.538297049701214,28794.934795994777,2.998428274930985
1778797118,1000,,Aggregated,230.100000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,49870,26,160.0,3123.0654739915685,6.538297049701214,28794.934795994777,2.99843593342691
1778797119,1000,,Aggregated,232.000000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,50108,26,160.0,3125.3497141015764,6.538297049701214,28794.934795994777,2.998443362337351
1778797120,1000,,Aggregated,231.700000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,50356,26,160.0,3132.140676851966,6.538297049701214,28794.934795994777,2.998451028675828
1778797121,1000,,Aggregated,231.500000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,50608,26,160.0,3145.4243157132187,6.538297049701214,28794.934795994777,2.998458741700917
1778797122,1000,,Aggregated,233.600000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,50839,26,160.0,3152.036909663017,6.538297049701214,28794.934795994777,2.998465744802219
1778797123,1000,,Aggregated,231.600000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,51087,26,160.0,3159.669326276946,6.538297049701214,28794.934795994777,2.9984731927887722
1778797124,1000,,Aggregated,231.200000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,51333,26,160.0,3158.4922151032815,6.538297049701214,28794.934795994777,2.9984805096136986
1778797125,1000,,Aggregated,231.400000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,51581,26,160.0,3160.3310702006543,6.538297049701214,28794.934795994777,2.9984878152808205
1778797126,1000,,Aggregated,230.900000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,51819,26,160.0,3155.6248032315384,6.538297049701214,28794.934795994777,2.998494760609043
1778797127,1000,,Aggregated,232.000000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,52051,26,160.0,3158.421319232541,6.538297049701214,28794.934795994777,2.9985014697123975
1778797128,1000,,Aggregated,234.500000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,52283,26,160.0,3155.3330758108664,6.538297049701214,28794.934795994777,2.9985081192739513
1778797129,1000,,Aggregated,233.100000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,52527,26,160.0,3160.60555280224,6.538297049701214,28794.934795994777,2.998515049403164
1778797130,1000,,Aggregated,232.000000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,52774,26,160.0,3167.537142425103,6.538297049701214,28794.934795994777,2.998521999469436
1778797131,1000,,Aggregated,232.200000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,52985,26,160.0,3169.3517754713803,6.538297049701214,28794.934795994777,2.998527885250543
1778797132,1000,,Aggregated,232.100000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,53240,26,160.0,3179.6182099374914,6.538297049701214,28794.934795994777,2.998534936138242
1778797133,1000,,Aggregated,231.300000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,53479,26,160.0,3182.329556807746,6.538297049701214,28794.934795994777,2.9985414835729913
1778797134,1000,,Aggregated,231.700000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,53721,26,160.0,3177.727573279494,6.538297049701214,28794.934795994777,2.998548053833696
1778797135,1000,,Aggregated,231.500000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,53965,26,160.0,3176.552559155553,6.538297049701214,28794.934795994777,2.998554618734365
1778797136,1000,,Aggregated,232.300000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,54200,26,160.0,3177.2262983522473,6.538297049701214,28794.934795994777,2.998560885608856
1778797138,1000,,Aggregated,230.800000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,54431,26,160.0,3177.173245548418,6.538297049701214,28794.934795994777,2.9985669930738
1778797139,1000,,Aggregated,231.300000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,54663,26,160.0,3178.7608847314923,6.538297049701214,28794.934795994777,2.998573075023325
1778797140,1000,,Aggregated,231.200000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,54915,26,160.0,3177.591831211052,6.538297049701214,28794.934795994777,2.9985796230538106
1778797141,1000,,Aggregated,230.300000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,55152,26,160.0,3179.9364168989987,6.538297049701214,28794.934795994777,2.998585726718886
1778797142,1000,,Aggregated,231.700000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,55374,26,160.0,3181.848241166979,6.538297049701214,28794.934795994777,2.9985913966843647
1778797143,1000,,Aggregated,233.800000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,55620,26,160.0,3182.7992729464795,6.538297049701214,28794.934795994777,2.9985976267529666
1778797144,1000,,Aggregated,231.300000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,55858,26,160.0,3180.33257697922,6.538297049701214,28794.934795994777,2.9986036019907623
1778797145,1000,,Aggregated,230.600000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,56108,26,160.0,3180.137227208545,6.538297049701214,28794.934795994777,2.998609823911029
1778797146,1000,,Aggregated,229.500000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,56348,26,160.0,3177.4318052374874,6.538297049701214,28794.934795994777,2.9986157450131325
1778797147,1000,,Aggregated,230.200000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,56602,26,160.0,3182.672813098101,6.538297049701214,28794.934795994777,2.9986219568213137
1778797148,1000,,Aggregated,230.800000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,56854,26,160.0,3182.2941333557083,6.538297049701214,28794.934795994777,2.998628064867907
1778797149,1000,,Aggregated,230.900000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,57092,26,160.0,3190.2031179286155,6.538297049701214,28794.934795994777,2.9986337840678203
1778797150,1000,,Aggregated,233.400000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,57337,26,160.0,3185.857026582507,6.538297049701214,28794.934795994777,2.9986396218846467
1778797151,1000,,Aggregated,233.200000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,57572,26,160.0,3190.7298941860245,6.538297049701214,28794.934795994777,2.9986451747377196
1778797152,1000,,Aggregated,233.400000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,57785,26,160.0,3195.281972609656,6.538297049701214,28794.934795994777,2.998650168728909
1778797153,1000,,Aggregated,233.500000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,58027,26,160.0,3202.7422502319278,6.538297049701214,28794.934795994777,2.998655798162924
1778797154,1000,,Aggregated,235.900000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,58269,26,160.0,3207.481713871905,6.538297049701214,28794.934795994777,2.998661380837152
1778797155,1000,,Aggregated,232.800000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,58526,26,160.0,3205.789752619656,6.538297049701214,28794.934795994777,2.9986672589960017
1778797156,1000,,Aggregated,233.200000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,58769,26,160.0,3205.7540797385723,6.538297049701214,28794.934795994777,2.9986727696574724
1778797157,1000,,Aggregated,233.200000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,59006,26,160.0,3209.68873515877,6.538297049701214,28794.934795994777,2.9986781005321492
1778797158,1000,,Aggregated,234.000000,0.000000,160,170,190,220,23000,24000,26000,27000,28000,29000,29000,59240,26,160.0,3210.8762026885242,6.538297049701214,28794.934795994777,2.998683322079676
1778797159,1000,,Aggregated,233.600000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,59489,26,160.0,3218.315202894365,6.538297049701214,28794.934795994777,2.998688833229673
1778797160,1000,,Aggregated,231.400000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,59737,26,160.0,3218.3795859472607,6.538297049701214,28794.934795994777,2.9986942765790046
1778797161,1000,,Aggregated,232.700000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,59980,26,160.0,3213.948310082082,6.538297049701214,28794.934795994777,2.998699566522174
1778797162,1000,,Aggregated,231.700000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,60229,26,160.0,3219.057181686386,6.538297049701214,28794.934795994777,2.9987049428016403
1778797163,1000,,Aggregated,232.700000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,60447,26,160.0,3223.2539478765525,6.538297049701214,28794.934795994777,2.9987096133803166
1778797164,1000,,Aggregated,232.300000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,60701,26,160.0,3229.925852316166,6.538297049701214,28794.934795994777,2.9987150129322417
1778797165,1000,,Aggregated,233.500000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,60946,26,160.0,3228.437105268473,6.538297049701214,28794.934795994777,2.9987201785186888
1778797166,1000,,Aggregated,234.000000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,61181,26,160.0,3232.5449133873794,6.538297049701214,28794.934795994777,2.99872509439205
1778797167,1000,,Aggregated,234.600000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,61418,26,160.0,3234.4448446740425,6.538297049701214,28794.934795994777,2.9987300140024096
1778797169,1000,,Aggregated,233.200000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,61654,26,160.0,3240.131338503909,6.538297049701214,28794.934795994777,2.9987348752716776
1778797170,1000,,Aggregated,233.900000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,61903,26,160.0,3252.668608414611,6.538297049701214,28794.934795994777,2.998739964137441
1778797171,1000,,Aggregated,233.500000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,62144,26,160.0,3250.743530233239,6.538297049701214,28794.934795994777,2.998744850669413
1778797172,1000,,Aggregated,233.700000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,62390,26,160.0,3257.207236099139,6.538297049701214,28794.934795994777,2.9987497996473795
1778797173,1000,,Aggregated,232.000000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,62632,26,160.0,3255.526623201573,6.538297049701214,28794.934795994777,2.998754630220973
1778797174,1000,,Aggregated,232.800000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,62860,26,160.0,3260.6252214083,6.538297049701214,28794.934795994777,2.998759147311486
1778797175,1000,,Aggregated,234.100000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,63102,26,160.0,3266.8924517932105,6.538297049701214,28794.934795994777,2.9987639060568605
1778797176,1000,,Aggregated,232.400000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,63340,26,160.0,3271.666750621584,6.538297049701214,28794.934795994777,2.998768550678876
1778797177,1000,,Aggregated,231.500000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,63589,26,160.0,3269.3444340926903,6.538297049701214,28794.934795994777,2.998773372753149
1778797178,1000,,Aggregated,230.900000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,63834,26,160.0,3272.2980110757467,6.538297049701214,28794.934795994777,2.9987780806466775
1778797179,1000,,Aggregated,231.100000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,64085,26,160.0,3273.9181531288828,6.538297049701214,28794.934795994777,2.9987828665054224
1778797180,1000,,Aggregated,232.900000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,64336,26,160.0,3281.790703110163,6.538297049701214,28794.934795994777,2.998787615021139
1778797181,1000,,Aggregated,232.800000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,64578,26,160.0,3279.72843967527,6.538297049701214,28794.934795994777,2.998792158320171
1778797182,1000,,Aggregated,233.000000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,64824,26,160.0,3280.6983933012325,6.538297049701214,28794.934795994777,2.998796741947427
1778797183,1000,,Aggregated,233.600000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,65067,26,160.0,3277.935197897062,6.538297049701214,28794.934795994777,2.9988012356494074
1778797184,1000,,Aggregated,233.600000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,65285,26,160.0,3283.939787147311,6.538297049701214,28794.934795994777,2.99880523856935
1778797185,1000,,Aggregated,233.700000,0.000000,160,170,190,220,23000,25000,26000,27000,28000,29000,29000,65538,26,160.0,3291.2229467020165,6.538297049701214,28794.934795994777,2.998809850773597
1778797186,1000,,Aggregated,234.500000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,65783,26,160.0,3289.832478693422,6.538297049701214,28794.934795994777,2.9988142833254794
1778797187,1000,,Aggregated,234.200000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,66022,26,160.0,3290.4407462448225,6.538297049701214,28794.934795994777,2.9988185756263066
1778797188,1000,,Aggregated,235.000000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,66264,26,160.0,3289.471111385938,6.538297049701214,28794.934795994777,2.998822890257153
1778797189,1000,,Aggregated,235.700000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,66511,26,160.0,3289.394220134127,6.538297049701214,28794.934795994777,2.9988272616559666
1778797190,1000,,Aggregated,234.100000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,66755,26,160.0,3286.7384540123007,6.538297049701214,28794.934795994777,2.9988315481986367
1778797191,1000,,Aggregated,234.000000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,66997,26,160.0,3284.9170899177934,6.538297049701214,28794.934795994777,2.998835768765766
1778797192,1000,,Aggregated,234.200000,0.000000,160,170,190,210,23000,25000,26000,27000,28000,29000,29000,67237,26,160.0,3286.760048212608,6.538297049701214,28794.934795994777,2.9988399244463615
1778797193,1000,,Aggregated,234.000000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,67475,26,160.0,3282.798276291275,6.538297049701214,28794.934795994777,2.998844016302334
