timestamp,service,desired,current,target_cpu,observed_cpu
2026-06-07T15:36:02.849967900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.849967900Z,frontend,10,10,70,38
2026-06-07T15:36:02.850966900Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.850966900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.850966900Z,frontend,10,10,70,38
2026-06-07T15:36:02.853482Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.853482Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.853482Z,frontend,10,10,70,38
2026-06-07T15:36:02.854482600Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.854482600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.854482600Z,frontend,10,10,70,38
2026-06-07T15:36:02.856498300Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.856498300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.856498300Z,frontend,10,10,70,38
2026-06-07T15:36:02.857494900Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.857494900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.857494900Z,frontend,10,10,70,38
2026-06-07T15:36:02.858493500Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.858493500Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.858493500Z,frontend,10,10,70,38
2026-06-07T15:36:02.859967700Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.859967700Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.859967700Z,frontend,10,10,70,38
2026-06-07T15:36:02.860989100Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.860989100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.860989100Z,frontend,10,10,70,38
2026-06-07T15:36:02.863035100Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.863035100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.863035100Z,frontend,10,10,70,38
2026-06-07T15:36:02.864050700Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.864050700Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.864050700Z,frontend,10,10,70,38
2026-06-07T15:36:02.865048300Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.865048300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.865048300Z,frontend,10,10,70,38
2026-06-07T15:36:02.866050900Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.866050900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.866050900Z,frontend,10,10,70,38
2026-06-07T15:36:02.867560600Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.867560600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.867560600Z,frontend,10,10,70,38
2026-06-07T15:36:02.868653300Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.868653300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.868653300Z,frontend,10,10,70,38
2026-06-07T15:36:02.869692800Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.869692800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.869692800Z,frontend,10,10,70,38
2026-06-07T15:36:02.870694600Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.870694600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.870694600Z,frontend,10,10,70,38
2026-06-07T15:36:02.872693900Z,recommendationservice,10,10,70,18
2026-06-07T15:36:02.872693900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.872693900Z,frontend,10,10,70,38
2026-06-07T15:36:02.874208Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.874208Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.874208Z,frontend,6,6,70,63
2026-06-07T15:36:02.885279400Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.885279400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.885279400Z,frontend,6,6,70,63
2026-06-07T15:36:02.886317600Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.886317600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.886317600Z,frontend,6,6,70,63
2026-06-07T15:36:02.887325100Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.887325100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.887325100Z,frontend,6,6,70,63
2026-06-07T15:36:02.888329700Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.888329700Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.888329700Z,frontend,6,6,70,63
2026-06-07T15:36:02.889325400Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.889325400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.889325400Z,frontend,6,6,70,63
