serviceRequest,startTime,duration,status
web,79.036,0.014000,OK
web,79.064,0.014000,OK
web,79.092,0.014000,OK
web,79.120,0.014000,OK
web,79.148,0.014000,OK
web,79.176,0.014000,OK
web,79.204,0.014000,OK
web,79.232,0.014000,OK
web,79.260,0.014000,OK
web,79.288,0.014000,OK
web,79.316,0.014000,OK
web,79.344,0.014000,OK
web,79.372,0.014000,OK
web,79.400,0.014000,OK
web,79.428,0.014000,OK
web,79.456,0.014000,OK
web,79.484,0.014000,OK
web,79.512,0.014000,OK
web,79.540,0.014000,OK
web,79.568,0.014000,OK
web,79.596,0.014000,OK
web,79.624,0.014000,OK
web,79.652,0.014000,OK
web,79.680,0.014000,OK
web,79.708,0.014000,OK
web,79.736,0.014000,OK
web,79.764,0.014000,OK
web,79.792,0.014000,OK
web,79.820,0.014000,OK
web,79.848,0.014000,OK
web,79.876,0.014000,OK
web,79.904,0.014000,OK
web,79.932,0.014000,OK
web,79.960,0.014000,OK
web,79.988,0.014000,OK
web,80.016,0.014000,OK
web,80.044,0.014000,OK
web,80.072,0.014000,OK
web,80.100,0.014000,OK
web,80.128,0.014000,OK
web,80.156,0.014000,OK
web,80.184,0.014000,OK
web,80.212,0.014000,OK
web,80.240,0.014000,OK
web,80.268,0.014000,OK
web,80.296,0.014000,OK
web,80.324,0.014000,OK
web,80.352,0.014000,OK
web,80.380,0.014000,OK
web,80.408,0.014000,OK
web,80.436,0.014000,OK
web,80.464,0.014000,OK
web,80.492,0.014000,OK
web,80.520,0.014000,OK
web,80.548,0.014000,OK
web,80.576,0.014000,OK
web,80.604,0.014000,OK
web,80.632,0.014000,OK
web,80.660,0.014000,OK
web,80.688,0.014000,OK
web,80.716,0.014000,OK
web,80.744,0.014000,OK
web,80.772,0.014000,OK
web,80.800,0.014000,OK
web,80.828,0.014000,OK
web,80.856,0.014000,OK
web,80.884,0.014000,OK
web,80.912,0.014000,OK
web,80.940,0.014000,OK
web,80.968,0.014000,OK
web,80.996,0.014000,OK
web,81.024,0.014000,OK
web,81.052,0.014000,OK
web,81.080,0.014000,OK
web,81.108,0.014000,OK
web,81.136,0.014000,OK
web,81.164,0.014000,OK
web,81.192,0.014000,OK
web,81.220,0.014000,OK
web,81.248,0.014000,OK
web,81.276,0.014000,OK
web,81.304,0.014000,OK
web,81.332,0.014000,OK
web,81.360,0.014000,OK
web,81.388,0.014000,OK
web,81.416,0.014000,OK
web,81.444,0.014000,OK
web,81.472,0.014000,OK
web,81.500,0.014000,OK
web,81.528,0.014000,OK
web,81.556,0.014000,OK
web,81.584,0.014000,OK
web,81.612,0.014000,OK
web,81.640,0.014000,OK
web,81.668,0.014000,OK
web,81.696,0.014000,OK
web,81.724,0.014000,OK
web,81.752,0.014000,OK
web,81.780,0.014000,OK
web,81.808,0.014000,OK
web,81.836,0.014000,OK
web,81.864,0.014000,OK
web,81.892,0.014000,OK
web,81.920,0.014000,OK
web,81.948,0.014000,OK
web,81.976,0.014000,OK
web,82.004,0.014000,OK
web,82.032,0.014000,OK
web,82.060,0.014000,OK
web,82.088,0.014000,OK
web,82.116,0.014000,OK
web,82.144,0.014000,OK
web,82.172,0.014000,OK
web,82.200,0.014000,OK
web,82.228,0.014000,OK
web,82.256,0.014000,OK
web,82.284,0.014000,OK
web,82.312,0.014000,OK
web,82.340,0.014000,OK
web,82.368,0.014000,OK
web,82.396,0.014000,OK
web,82.424,0.014000,OK
web,82.452,0.014000,OK
web,82.480,0.014000,OK
web,82.508,0.014000,OK
web,82.536,0.014000,OK
web,82.564,0.014000,OK
web,82.592,0.014000,OK
web,82.620,0.014000,OK
web,82.648,0.014000,OK
web,82.676,0.014000,OK
web,82.704,0.014000,OK
web,82.732,0.014000,OK
web,82.760,0.014000,OK
web,82.788,0.014000,OK
web,82.816,0.014000,OK
web,82.844,0.014000,OK
web,82.872,0.014000,OK
web,82.900,0.014000,OK
web,82.928,0.014000,OK
web,82.956,0.014000,OK
web,82.984,0.014000,OK
web,83.012,0.014000,OK
web,83.040,0.014000,OK
web,83.068,0.014000,OK
web,83.096,0.014000,OK
web,83.124,0.014000,OK
web,83.152,0.014000,OK
web,83.180,0.014000,OK
web,83.208,0.014000,OK
web,83.236,0.014000,OK
web,83.264,0.014000,OK
web,83.292,0.014000,OK
web,83.320,0.014000,OK
web,83.348,0.014000,OK
web,83.376,0.014000,OK
web,83.404,0.014000,OK
web,83.432,0.014000,OK
web,83.460,0.014000,OK
web,83.488,0.014000,OK
web,83.516,0.014000,OK
web,83.544,0.014000,OK
web,83.572,0.014000,OK
web,83.600,0.014000,OK
web,83.628,0.014000,OK
web,83.656,0.014000,OK
web,83.684,0.014000,OK
web,83.712,0.014000,OK
web,83.740,0.014000,OK
web,83.768,0.014000,OK
web,83.796,0.014000,OK
web,83.824,0.014000,OK
web,83.852,0.014000,OK
web,83.880,0.014000,OK
web,83.908,0.014000,OK
web,83.936,0.014000,OK
web,83.964,0.014000,OK
web,83.992,0.014000,OK
web,84.020,0.014000,OK
web,84.048,0.014000,OK
web,84.076,0.014000,OK
web,84.104,0.014000,OK
web,84.132,0.014000,OK
web,84.160,0.014000,OK
web,84.188,0.014000,OK
web,84.216,0.014000,OK
web,84.244,0.014000,OK
web,84.272,0.014000,OK
web,84.300,0.014000,OK
web,84.328,0.014000,OK
web,84.356,0.014000,OK
web,84.384,0.014000,OK
web,84.412,0.014000,OK
web,84.440,0.014000,OK
web,84.468,0.014000,OK
web,84.496,0.014000,OK
web,84.524,0.014000,OK
web,84.552,0.014000,OK
web,84.580,0.014000,OK
web,84.608,0.014000,OK
web,84.636,0.014000,OK
web,84.664,0.014000,OK
web,84.692,0.014000,OK
web,84.720,0.014000,OK
web,84.748,0.014000,OK
web,84.776,0.014000,OK
web,84.804,0.014000,OK
web,84.832,0.014000,OK
web,84.860,0.014000,OK
web,84.888,0.014000,OK
web,84.916,0.014000,OK
web,84.944,0.014000,OK
web,84.972,0.014000,OK
web,85.000,0.014000,OK
web,85.028,0.014000,OK
web,85.056,0.014000,OK
web,85.084,0.014000,OK
web,85.112,0.014000,OK
web,85.140,0.014000,OK
web,85.168,0.014000,OK
web,85.196,0.014000,OK
web,85.224,0.014000,OK
web,85.252,0.014000,OK
web,85.280,0.014000,OK
web,85.308,0.014000,OK
web,85.336,0.014000,OK
web,85.364,0.014000,OK
web,85.392,0.014000,OK
web,85.420,0.014000,OK
web,85.448,0.014000,OK
web,85.476,0.014000,OK
web,85.504,0.014000,OK
web,85.532,0.014000,OK
web,85.560,0.014000,OK
web,85.588,0.014000,OK
web,85.616,0.014000,OK
web,85.644,0.014000,OK
web,85.672,0.014000,OK
web,85.700,0.014000,OK
web,85.728,0.014000,OK
web,85.756,0.014000,OK
web,85.784,0.014000,OK
web,85.812,0.014000,OK
web,85.840,0.014000,OK
web,85.868,0.014000,OK
web,85.896,0.014000,OK
web,85.924,0.014000,OK
web,85.952,0.014000,OK
web,85.980,0.014000,OK
web,86.008,0.014000,OK
web,86.036,0.014000,OK
web,86.064,0.014000,OK
web,86.092,0.014000,OK
web,86.120,0.014000,OK
web,86.148,0.014000,OK
web,86.176,0.014000,OK
web,86.204,0.014000,OK
web,86.232,0.014000,OK
web,86.260,0.014000,OK
web,86.288,0.014000,OK
web,86.316,0.014000,OK
web,86.344,0.014000,OK
web,86.372,0.014000,OK
web,86.400,0.014000,OK
web,86.428,0.014000,OK
web,86.456,0.014000,OK
web,86.484,0.014000,OK
web,86.512,0.014000,OK
web,86.540,0.014000,OK
web,86.568,0.014000,OK
web,86.596,0.014000,OK
web,86.624,0.014000,OK
web,86.652,0.014000,OK
web,86.680,0.014000,OK
web,86.708,0.014000,OK
web,86.736,0.014000,OK
web,86.764,0.014000,OK
web,86.792,0.014000,OK
web,86.820,0.014000,OK
web,86.848,0.014000,OK
web,86.876,0.014000,OK
web,86.904,0.014000,OK
web,86.932,0.014000,OK
web,86.960,0.014000,OK
web,86.988,0.014000,OK
web,87.016,0.014000,OK
web,87.044,0.014000,OK
web,87.072,0.014000,OK
web,87.100,0.014000,OK
web,87.128,0.014000,OK
web,87.156,0.014000,OK
web,87.184,0.014000,OK
web,87.212,0.014000,OK
web,87.240,0.014000,OK
web,87.268,0.014000,OK
web,87.296,0.014000,OK
web,87.324,0.014000,OK
web,87.352,0.014000,OK
web,87.380,0.014000,OK
web,87.408,0.014000,OK
web,87.436,0.014000,OK
web,87.464,0.014000,OK
web,87.492,0.014000,OK
web,87.520,0.014000,OK
web,87.548,0.014000,OK
web,87.576,0.014000,OK
web,87.604,0.014000,OK
web,87.632,0.014000,OK
web,87.660,0.014000,OK
web,87.688,0.014000,OK
web,87.716,0.014000,OK
web,87.744,0.014000,OK
web,87.772,0.014000,OK
web,87.800,0.014000,OK
web,87.828,0.014000,OK
web,87.856,0.014000,OK
web,87.884,0.014000,OK
web,87.912,0.014000,OK
web,87.940,0.014000,OK
web,87.968,0.014000,OK
web,87.996,0.014000,OK
web,88.024,0.014000,OK
web,88.052,0.014000,OK
web,88.080,0.014000,OK
web,88.108,0.014000,OK
web,88.136,0.014000,OK
web,88.164,0.014000,OK
web,88.192,0.014000,OK
web,88.220,0.014000,OK
web,88.248,0.014000,OK
web,88.276,0.014000,OK
web,88.304,0.014000,OK
web,88.332,0.014000,OK
web,88.360,0.014000,OK
web,88.388,0.014000,OK
web,88.416,0.014000,OK
web,88.444,0.014000,OK
web,88.472,0.014000,OK
web,88.500,0.014000,OK
web,88.528,0.014000,OK
web,88.556,0.014000,OK
web,88.584,0.014000,OK
web,88.612,0.014000,OK
web,88.640,0.014000,OK
web,88.668,0.014000,OK
web,88.696,0.014000,OK
web,88.724,0.014000,OK
web,88.752,0.014000,OK
web,88.780,0.014000,OK
web,88.808,0.014000,OK
web,88.836,0.014000,OK
web,88.864,0.014000,OK
web,88.892,0.014000,OK
web,88.920,0.014000,OK
web,88.948,0.014000,OK
web,88.976,0.014000,OK
web,89.004,0.014000,OK
web,89.032,0.014000,OK
web,89.060,0.014000,OK
web,89.088,0.014000,OK
web,89.116,0.014000,OK
web,89.144,0.014000,OK
web,89.172,0.014000,OK
web,89.200,0.014000,OK
web,89.228,0.014000,OK
web,89.256,0.014000,OK
web,89.284,0.014000,OK
web,89.312,0.014000,OK
web,89.340,0.014000,OK
web,89.368,0.014000,OK
web,89.396,0.014000,OK
web,89.424,0.014000,OK
web,89.452,0.014000,OK
web,89.480,0.014000,OK
web,89.508,0.014000,OK
web,89.536,0.014000,OK
web,89.564,0.014000,OK
web,89.592,0.014000,OK
web,89.620,0.014000,OK
web,89.648,0.014000,OK
web,89.676,0.014000,OK
web,89.704,0.014000,OK
web,89.732,0.014000,OK
web,89.760,0.014000,OK
web,89.788,0.014000,OK
web,89.816,0.014000,OK
web,89.844,0.014000,OK
web,89.872,0.014000,OK
web,89.900,0.014000,OK
web,89.928,0.014000,OK
web,89.956,0.014000,OK
web,89.984,0.014000,OK
web,90.012,0.014000,OK
web,90.040,0.014000,OK
web,90.068,0.014000,OK
web,90.096,0.014000,OK
web,90.124,0.014000,OK
web,90.152,0.014000,OK
web,90.180,0.014000,OK
web,90.208,0.014000,OK
web,90.236,0.014000,OK
web,90.264,0.014000,OK
web,90.292,0.014000,OK
web,90.320,0.014000,OK
web,90.348,0.014000,OK
web,90.376,0.014000,OK
web,90.404,0.014000,OK
web,90.432,0.014000,OK
web,90.460,0.014000,OK
web,90.488,0.014000,OK
web,90.516,0.014000,OK
web,90.544,0.014000,OK
web,90.572,0.014000,OK
web,90.600,0.014000,OK
web,90.628,0.014000,OK
web,90.656,0.014000,OK
web,90.684,0.014000,OK
web,90.712,0.014000,OK
web,90.740,0.014000,OK
web,90.768,0.014000,OK
web,90.796,0.014000,OK
web,90.824,0.014000,OK
web,90.852,0.014000,OK
web,90.880,0.014000,OK
web,90.908,0.014000,OK
web,90.936,0.014000,OK
web,90.964,0.014000,OK
web,90.992,0.014000,OK
web,91.020,0.014000,OK
web,91.048,0.014000,OK
web,91.076,0.014000,OK
web,91.104,0.014000,OK
web,91.132,0.014000,OK
web,91.160,0.014000,OK
web,91.188,0.014000,OK
web,91.216,0.014000,OK
web,91.244,0.014000,OK
web,91.272,0.014000,OK
web,91.300,0.014000,OK
web,91.328,0.014000,OK
web,91.356,0.014000,OK
web,91.384,0.014000,OK
web,91.412,0.014000,OK
web,91.440,0.014000,OK
web,91.468,0.014000,OK
web,91.496,0.014000,OK
web,91.524,0.014000,OK
web,91.552,0.014000,OK
web,91.580,0.014000,OK
web,91.608,0.014000,OK
web,91.636,0.014000,OK
web,91.664,0.014000,OK
web,91.692,0.014000,OK
web,91.720,0.014000,OK
web,91.748,0.014000,OK
web,91.776,0.014000,OK
web,91.804,0.014000,OK
web,91.832,0.014000,OK
web,91.860,0.014000,OK
web,91.888,0.014000,OK
web,91.916,0.014000,OK
web,91.944,0.014000,OK
web,91.972,0.014000,OK
web,92.000,0.014000,OK
web,92.028,0.014000,OK
web,92.056,0.014000,OK
web,92.084,0.014000,OK
web,92.112,0.014000,OK
web,92.140,0.014000,OK
web,92.168,0.014000,OK
web,92.196,0.014000,OK
web,92.224,0.014000,OK
web,92.252,0.014000,OK
web,92.280,0.014000,OK
web,92.308,0.014000,OK
web,92.336,0.014000,OK
web,92.364,0.014000,OK
web,92.392,0.014000,OK
web,92.420,0.014000,OK
web,92.448,0.014000,OK
web,92.476,0.014000,OK
web,92.504,0.014000,OK
web,92.532,0.014000,OK
web,92.560,0.014000,OK
web,92.588,0.014000,OK
web,92.616,0.014000,OK
web,92.644,0.014000,OK
web,92.672,0.014000,OK
web,92.700,0.014000,OK
web,92.728,0.014000,OK
web,92.756,0.014000,OK
web,92.784,0.014000,OK
web,92.812,0.014000,OK
web,92.840,0.014000,OK
web,92.868,0.014000,OK
web,92.896,0.014000,OK
web,92.924,0.014000,OK
web,92.952,0.014000,OK
web,92.980,0.014000,OK
web,93.008,0.014000,OK
web,93.036,0.014000,OK
web,93.064,0.014000,OK
web,93.092,0.014000,OK
web,93.120,0.014000,OK
web,93.148,0.014000,OK
web,93.176,0.014000,OK
web,93.204,0.014000,OK
web,93.232,0.014000,OK
web,93.260,0.014000,OK
web,93.288,0.014000,OK
web,93.316,0.014000,OK
web,93.344,0.014000,OK
web,93.372,0.014000,OK
web,93.400,0.014000,OK
web,93.428,0.014000,OK
web,93.456,0.014000,OK
web,93.484,0.014000,OK
web,93.512,0.014000,OK
web,93.540,0.014000,OK
web,93.568,0.014000,OK
web,93.596,0.014000,OK
web,93.624,0.014000,OK
web,93.652,0.014000,OK
web,93.680,0.014000,OK
web,93.708,0.014000,OK
web,93.736,0.014000,OK
web,93.764,0.014000,OK
web,93.792,0.014000,OK
web,93.820,0.014000,OK
web,93.848,0.014000,OK
web,93.876,0.014000,OK
web,93.904,0.014000,OK
web,93.932,0.014000,OK
web,93.960,0.014000,OK
web,93.988,0.014000,OK
web,94.016,0.014000,OK
web,94.044,0.014000,OK
web,94.072,0.014000,OK
web,94.100,0.014000,OK
web,94.128,0.014000,OK
web,94.156,0.014000,OK
web,94.184,0.014000,OK
web,94.212,0.014000,OK
web,94.240,0.014000,OK
web,94.268,0.014000,OK
web,94.296,0.014000,OK
web,94.324,0.014000,OK
web,94.352,0.014000,OK
web,94.380,0.014000,OK
web,94.408,0.014000,OK
web,94.436,0.014000,OK
web,94.464,0.014000,OK
web,94.492,0.014000,OK
web,94.520,0.014000,OK
web,94.548,0.014000,OK
web,94.576,0.014000,OK
web,94.604,0.014000,OK
web,94.632,0.014000,OK
web,94.660,0.014000,OK
web,94.688,0.014000,OK
web,94.716,0.014000,OK
web,94.744,0.014000,OK
web,94.772,0.014000,OK
web,94.800,0.014000,OK
web,94.828,0.014000,OK
web,94.856,0.014000,OK
web,94.884,0.014000,OK
web,94.912,0.014000,OK
web,94.940,0.014000,OK
web,94.968,0.014000,OK
web,94.996,0.014000,OK
web,95.024,0.014000,OK
web,95.052,0.014000,OK
web,95.080,0.014000,OK
web,95.108,0.014000,OK
web,95.136,0.014000,OK
web,95.164,0.014000,OK
web,95.192,0.014000,OK
web,95.220,0.014000,OK
web,95.248,0.014000,OK
web,95.276,0.014000,OK
web,95.304,0.014000,OK
web,95.332,0.014000,OK
web,95.360,0.014000,OK
web,95.388,0.014000,OK
web,95.416,0.014000,OK
web,95.444,0.014000,OK
web,95.472,0.014000,OK
web,95.500,0.014000,OK
web,95.528,0.014000,OK
web,95.556,0.014000,OK
web,95.584,0.014000,OK
web,95.612,0.014000,OK
web,95.640,0.014000,OK
web,95.668,0.014000,OK
web,95.696,0.014000,OK
web,95.724,0.014000,OK
web,95.752,0.014000,OK
web,95.780,0.014000,OK
web,95.808,0.014000,OK
web,95.836,0.014000,OK
web,95.864,0.014000,OK
web,95.892,0.014000,OK
web,95.920,0.014000,OK
web,95.948,0.014000,OK
web,95.976,0.014000,OK
web,96.004,0.014000,OK
web,96.032,0.014000,OK
web,96.060,0.014000,OK
web,96.088,0.014000,OK
web,96.116,0.014000,OK
web,96.144,0.014000,OK
web,96.172,0.014000,OK
web,96.200,0.014000,OK
web,96.228,0.014000,OK
web,96.256,0.014000,OK
web,96.284,0.014000,OK
web,96.312,0.014000,OK
web,96.340,0.014000,OK
web,96.368,0.014000,OK
web,96.396,0.014000,OK
web,96.424,0.014000,OK
web,96.452,0.014000,OK
web,96.480,0.014000,OK
web,96.508,0.014000,OK
web,96.536,0.014000,OK
web,96.564,0.014000,OK
web,96.592,0.014000,OK
web,96.620,0.014000,OK
web,96.648,0.014000,OK
web,96.676,0.014000,OK
web,96.704,0.014000,OK
web,96.732,0.014000,OK
web,96.760,0.014000,OK
web,96.788,0.014000,OK
web,96.816,0.014000,OK
web,96.844,0.014000,OK
web,96.872,0.014000,OK
web,96.900,0.014000,OK
web,96.928,0.014000,OK
web,96.956,0.014000,OK
web,96.984,0.014000,OK
web,97.012,0.014000,OK
web,97.040,0.014000,OK
web,97.068,0.014000,OK
web,97.096,0.014000,OK
web,97.124,0.014000,OK
web,97.152,0.014000,OK
web,97.180,0.014000,OK
web,97.208,0.014000,OK
web,97.236,0.014000,OK
web,97.264,0.014000,OK
web,97.292,0.014000,OK
web,97.320,0.014000,OK
web,97.348,0.014000,OK
web,97.376,0.014000,OK
web,97.404,0.014000,OK
web,97.432,0.014000,OK
web,97.460,0.014000,OK
web,97.488,0.014000,OK
web,97.516,0.014000,OK
web,97.544,0.014000,OK
web,97.572,0.014000,OK
web,97.600,0.014000,OK
web,97.628,0.014000,OK
web,97.656,0.014000,OK
web,97.684,0.014000,OK
web,97.712,0.014000,OK
web,97.740,0.014000,OK
web,97.768,0.014000,OK
web,97.796,0.014000,OK
web,97.824,0.014000,OK
web,97.852,0.014000,OK
web,97.880,0.014000,OK
web,97.908,0.014000,OK
web,97.936,0.014000,OK
web,97.964,0.014000,OK
web,97.992,0.014000,OK
web,98.020,0.014000,OK
web,98.048,0.014000,OK
web,98.076,0.014000,OK
web,98.104,0.014000,OK
web,98.132,0.014000,OK
web,98.160,0.014000,OK
web,98.188,0.014000,OK
web,98.216,0.014000,OK
web,98.244,0.014000,OK
web,98.272,0.014000,OK
web,98.300,0.014000,OK
web,98.328,0.014000,OK
web,98.356,0.014000,OK
web,98.384,0.014000,OK
web,98.412,0.014000,OK
web,98.440,0.014000,OK
web,98.468,0.014000,OK
web,98.496,0.014000,OK
web,98.524,0.014000,OK
web,98.552,0.014000,OK
web,98.580,0.014000,OK
web,98.608,0.014000,OK
web,98.636,0.014000,OK
web,98.664,0.014000,OK
web,98.692,0.014000,OK
web,98.720,0.014000,OK
web,98.748,0.014000,OK
web,98.776,0.014000,OK
web,98.804,0.014000,OK
web,98.832,0.014000,OK
web,98.860,0.014000,OK
web,98.888,0.014000,OK
web,98.916,0.014000,OK
web,98.944,0.014000,OK
web,98.972,0.014000,OK
web,99.000,0.014000,OK
web,99.028,0.014000,OK
web,99.056,0.014000,OK
web,99.084,0.014000,OK
web,99.112,0.014000,OK
web,99.140,0.014000,OK
web,99.168,0.014000,OK
web,99.196,0.014000,OK
web,99.224,0.014000,OK
web,99.252,0.014000,OK
web,99.280,0.014000,OK
web,99.308,0.014000,OK
web,99.336,0.014000,OK
web,99.364,0.014000,OK
web,99.392,0.014000,OK
web,99.420,0.014000,OK
web,99.448,0.014000,OK
web,99.476,0.014000,OK
web,99.504,0.014000,OK
web,99.532,0.014000,OK
web,99.560,0.014000,OK
web,99.588,0.014000,OK
web,99.616,0.014000,OK
web,99.644,0.014000,OK
web,99.672,0.014000,OK
web,99.700,0.014000,OK
web,99.728,0.014000,OK
web,99.756,0.014000,OK
web,99.784,0.014000,OK
web,99.812,0.014000,OK
web,99.840,0.014000,OK
web,99.868,0.014000,OK
web,99.896,0.014000,OK
web,99.924,0.014000,OK
web,99.952,0.014000,OK
web,99.980,0.014000,OK
web,100.008,0.014000,OK
web,100.036,0.014000,OK
web,100.064,0.014000,OK
web,100.092,0.014000,OK
web,100.120,0.014000,OK
web,100.148,0.014000,OK
web,100.176,0.014000,OK
web,100.204,0.014000,OK
web,100.232,0.014000,OK
web,100.260,0.014000,OK
web,100.288,0.014000,OK
web,100.316,0.014000,OK
web,100.344,0.014000,OK
web,100.372,0.014000,OK
web,100.400,0.014000,OK
web,100.428,0.014000,OK
web,100.456,0.014000,OK
web,100.484,0.014000,OK
web,100.512,0.014000,OK
web,100.540,0.014000,OK
web,100.568,0.014000,OK
web,100.596,0.014000,OK
web,100.624,0.014000,OK
web,100.652,0.014000,OK
web,100.680,0.014000,OK
web,100.708,0.014000,OK
web,100.736,0.014000,OK
web,100.764,0.014000,OK
web,100.792,0.014000,OK
web,100.820,0.014000,OK
web,100.848,0.014000,OK
web,100.876,0.014000,OK
web,100.904,0.014000,OK
web,100.932,0.014000,OK
web,100.960,0.014000,OK
web,100.988,0.014000,OK
web,101.016,0.014000,OK
web,101.044,0.014000,OK
web,101.072,0.014000,OK
web,101.100,0.014000,OK
web,101.128,0.014000,OK
web,101.156,0.014000,OK
web,101.184,0.014000,OK
web,101.212,0.014000,OK
web,101.240,0.014000,OK
web,101.268,0.014000,OK
web,101.296,0.014000,OK
web,101.324,0.014000,OK
web,101.352,0.014000,OK
web,101.380,0.014000,OK
web,101.408,0.014000,OK
web,101.436,0.014000,OK
web,101.464,0.014000,OK
web,101.492,0.014000,OK
web,101.520,0.014000,OK
web,101.548,0.014000,OK
web,101.576,0.014000,OK
web,101.604,0.014000,OK
web,101.632,0.014000,OK
web,101.660,0.014000,OK
web,101.688,0.014000,OK
web,101.716,0.014000,OK
web,101.744,0.014000,OK
web,101.772,0.014000,OK
web,101.800,0.014000,OK
web,101.828,0.014000,OK
web,101.856,0.014000,OK
web,101.884,0.014000,OK
web,101.912,0.014000,OK
web,101.940,0.014000,OK
web,101.968,0.014000,OK
web,101.996,0.014000,OK
web,102.024,0.014000,OK
web,102.052,0.014000,OK
web,102.080,0.014000,OK
web,102.108,0.014000,OK
web,102.136,0.014000,OK
web,102.164,0.014000,OK
web,102.192,0.014000,OK
web,102.220,0.014000,OK
web,102.248,0.014000,OK
web,102.276,0.014000,OK
web,102.304,0.014000,OK
web,102.332,0.014000,OK
web,102.360,0.014000,OK
web,102.388,0.014000,OK
web,102.416,0.014000,OK
web,102.444,0.014000,OK
web,102.472,0.014000,OK
web,102.500,0.014000,OK
web,102.528,0.014000,OK
web,102.556,0.014000,OK
web,102.584,0.014000,OK
web,102.612,0.014000,OK
web,102.640,0.014000,OK
web,102.668,0.014000,OK
web,102.696,0.014000,OK
web,102.724,0.014000,OK
web,102.752,0.014000,OK
web,102.780,0.014000,OK
web,102.808,0.014000,OK
web,102.836,0.014000,OK
web,102.864,0.014000,OK
web,102.892,0.014000,OK
web,102.920,0.014000,OK
web,102.948,0.014000,OK
web,102.976,0.014000,OK
web,103.004,0.014000,OK
web,103.032,0.014000,OK
web,103.060,0.014000,OK
web,103.088,0.014000,OK
web,103.116,0.014000,OK
web,103.144,0.014000,OK
web,103.172,0.014000,OK
web,103.200,0.014000,OK
web,103.228,0.014000,OK
web,103.256,0.014000,OK
web,103.284,0.014000,OK
web,103.312,0.014000,OK
web,103.340,0.014000,OK
web,103.368,0.014000,OK
web,103.396,0.014000,OK
web,103.424,0.014000,OK
web,103.452,0.014000,OK
web,103.480,0.014000,OK
web,103.508,0.014000,OK
web,103.536,0.014000,OK
web,103.564,0.014000,OK
web,103.592,0.014000,OK
web,103.620,0.014000,OK
web,103.648,0.014000,OK
web,103.676,0.014000,OK
web,103.704,0.014000,OK
web,103.732,0.014000,OK
web,103.760,0.014000,OK
web,103.788,0.014000,OK
web,103.816,0.014000,OK
web,103.844,0.014000,OK
web,103.872,0.014000,OK
web,103.900,0.014000,OK
web,103.928,0.014000,OK
web,103.956,0.014000,OK
web,103.984,0.014000,OK
web,104.012,0.014000,OK
web,104.040,0.014000,OK
web,104.068,0.014000,OK
web,104.096,0.014000,OK
web,104.124,0.014000,OK
web,104.152,0.014000,OK
web,104.180,0.014000,OK
web,104.208,0.014000,OK
web,104.236,0.014000,OK
web,104.264,0.014000,OK
web,104.292,0.014000,OK
web,104.320,0.014000,OK
web,104.348,0.014000,OK
web,104.376,0.014000,OK
web,104.404,0.014000,OK
web,104.432,0.014000,OK
web,104.460,0.014000,OK
web,104.488,0.014000,OK
web,104.516,0.014000,OK
web,104.544,0.014000,OK
web,104.572,0.014000,OK
web,104.600,0.014000,OK
web,104.628,0.014000,OK
web,104.656,0.014000,OK
web,104.684,0.014000,OK
web,104.712,0.014000,OK
web,104.740,0.014000,OK
web,104.768,0.014000,OK
web,104.796,0.014000,OK
web,104.824,0.014000,OK
web,104.852,0.014000,OK
web,104.880,0.014000,OK
web,104.908,0.014000,OK
web,104.936,0.014000,OK
web,104.964,0.014000,OK
web,104.992,0.014000,OK
web,105.020,0.014000,OK
web,105.048,0.014000,OK
web,105.076,0.014000,OK
web,105.104,0.014000,OK
web,105.132,0.014000,OK
web,105.160,0.014000,OK
web,105.188,0.014000,OK
web,105.216,0.014000,OK
web,105.244,0.014000,OK
web,105.272,0.014000,OK
web,105.300,0.014000,OK
web,105.328,0.014000,OK
web,105.356,0.014000,OK
web,105.384,0.014000,OK
web,105.412,0.014000,OK
web,105.440,0.014000,OK
web,105.468,0.014000,OK
web,105.496,0.014000,OK
web,105.524,0.014000,OK
web,105.552,0.014000,OK
web,105.580,0.014000,OK
web,105.608,0.014000,OK
web,105.636,0.014000,OK
web,105.664,0.014000,OK
web,105.692,0.014000,OK
web,105.720,0.014000,OK
web,105.748,0.014000,OK
web,105.776,0.014000,OK
web,105.804,0.014000,OK
web,105.832,0.014000,OK
web,105.860,0.014000,OK
web,105.888,0.014000,OK
web,105.916,0.014000,OK
web,105.944,0.014000,OK
web,105.972,0.014000,OK
web,106.000,0.014000,OK
web,106.028,0.014000,OK
web,106.056,0.014000,OK
web,106.084,0.014000,OK
web,106.112,0.014000,OK
web,106.140,0.014000,OK
web,106.168,0.014000,OK
web,106.196,0.014000,OK
web,106.224,0.014000,OK
web,106.252,0.014000,OK
web,106.280,0.014000,OK
web,106.308,0.014000,OK
web,106.336,0.014000,OK
web,106.364,0.014000,OK
web,106.392,0.014000,OK
web,106.420,0.014000,OK
web,106.448,0.014000,OK
web,106.476,0.014000,OK
web,106.504,0.014000,OK
web,106.532,0.014000,OK
web,106.560,0.014000,OK
web,106.588,0.014000,OK
web,106.616,0.014000,OK
web,106.644,0.014000,OK
web,106.672,0.014000,OK
web,106.700,0.014000,OK
web,106.728,0.014000,OK
web,106.756,0.014000,OK
web,106.784,0.014000,OK
web,106.812,0.014000,OK
web,106.840,0.014000,OK
web,106.868,0.014000,OK
web,106.896,0.014000,OK
web,106.924,0.014000,OK
web,106.952,0.014000,OK
